## Microarray analysis of entry into quiescence (normalised data),,,,,,,,,,,,,,,,
## T: time after Nitrogen removal,,,,,,,,,,,,,,,,
## Expression ratio are normalised to time point zero and corrected for total RNA amount per cell ,,,,,,,,,,,,,,,,
Systematic.name,T0,T0.5,T1,T2,T3,T4,T6,T9,T12,T16,T20,T24,T48,T72,T96,T168
SPAC30C2.02,1,0.2182717,0.19500992,0.12506737,0.14552478,0.102048345,0.13205433,0.117151245,0.087286726,0.076127045,NA,0.09626267,0.09141232,0.09157307,0.086003296,0.07179698
SPAC27D7.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPAC30C2.07,1,0.83441764,0.84727925,0.44431317,0.3551643,0.20364839,0.19790141,0.1513248,0.13658486,0.13396631,0.13955301,0.14843145,0.15538058,0.1416235,0.14351678,0.108939216
SPAC30C2.08,1,1.2983267,0.8873751,0.6577321,0.5331179,0.3136281,0.2517502,NA,0.16296242,0.14133114,0.15240888,0.14237165,0.10905949,0.10677105,0.093388066,0.067953266
SPAC30C2.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPCC737.03c,1,0.7340794,0.63425875,0.4563858,0.39528486,0.2520945,0.21878551,NA,0.15084213,0.14113191,NA,0.16701964,0.1548569,0.14544326,0.11849678,0.11583123
SPBC577.05c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPBC106.09,0.99999994,0.9038401,0.6382423,0.44906548,0.39060712,0.26531395,0.22391507,NA,0.16886209,0.1860052,0.17841493,0.17413162,0.13772121,0.119393595,0.098010026,0.09884342
SPBC106.04,1,1.1108463,1.0876907,0.71812505,0.4366869,0.250338,0.19950542,0.15986288,0.14567682,0.13678232,0.16339755,0.15441954,0.142186,0.12248842,0.119143985,0.12541033
SPBC106.03,0.99999994,1.4631699,1.2828262,0.98429155,0.56926745,0.32781738,0.25103587,NA,0.14478916,0.10474504,NA,0.14636691,0.12755463,0.132463,0.105660565,0.08467642
SPBC106.06,1,0.4533788,0.34744275,0.22683421,NA,0.15066819,0.14854586,0.1407971,0.11575437,0.087737605,NA,0.11385507,0.12313966,0.12873362,0.11220711,0.0732599
SPBC146.14c,1,0.8667032,0.6185448,0.33507812,0.296387,0.1651756,0.14558871,0.10534682,0.09142433,0.070713475,NA,0.06936993,0.056701176,0.061607257,0.05349625,0.043929078
SPBC106.01,1,1.0729669,0.997419,0.6105834,0.40644976,0.2428942,0.18421455,0.16000554,0.1501391,0.11150184,0.13915764,0.118721314,0.096940234,NA,NA,0.079659
SPBC577.06c,1,0.87371355,0.77869236,0.5680914,0.42309165,0.28636053,0.27190945,0.2773356,0.18041067,0.18690781,0.18188132,0.1691222,0.15145266,0.15354294,0.1351689,0.12784715
SPBC16H5.14c,1,0.55262935,0.4979343,0.35188207,NA,0.16810137,0.158836,NA,0.09620538,NA,NA,0.086671904,NA,NA,NA,NA
SPBC106.16,1,0.9499135,0.6176114,0.49485973,0.43284032,0.24209255,0.18237725,0.17912859,0.12591085,0.1114302,0.14015362,0.1224391,0.11098413,0.119172305,0.097829334,0.09356054
SPBC106.15,0.99999994,0.81071013,0.6195866,0.25981927,0.23680419,0.13550623,0.10987568,0.07961596,0.0601973,0.054995973,0.055237383,0.053334195,0.047744367,0.04363614,0.042123117,0.026032262
SPBC106.19,1,0.802329,0.5210793,0.2259294,0.16466981,0.11590654,0.08509187,0.056093644,0.0521357,0.048004724,0.053100925,0.041045327,0.022383604,0.026922714,0.025637573,0.019907776
SPBC106.18,1,0.46659306,0.14739504,0.09404085,0.09364969,0.0662078,0.111053,0.10182789,0.08631879,0.08229375,NA,0.095843494,0.08763105,0.09218287,0.07063753,0.06447417
SPBC106.13,0.99999994,1.7508411,1.8827803,1.5993907,1.2300954,0.6093494,0.538924,0.49408576,0.37385467,0.27821162,0.3655209,0.3043116,0.3320756,0.34000573,0.3594166,0.30141073
SPBC106.10,1,2.8583524,2.6019926,1.4477782,0.5917684,0.3683155,0.2929573,0.3013978,0.24743995,0.20269099,0.21346512,0.18338867,0.10956331,0.10842474,0.0954325,0.07057188
SPBC27B12.01c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPBC16H5.11c,1,0.5057316,0.40947223,0.19966146,0.22047733,0.12321713,0.108799,0.118028894,0.08270137,0.06640791,0.07421563,0.06950099,0.05487087,0.062017865,0.047078036,0.040281143
SPBC577.03c,1,0.66736007,0.48118967,0.43126944,0.29043,0.20555839,0.15847823,0.10262722,0.10926609,0.10656142,0.11345268,0.102487646,0.078959666,0.07314907,0.061730836,0.070468545
SPAC26A3.07c,0.99999994,0.42371196,0.12344433,0.08598562,0.08651182,0.06380858,0.107331894,0.09110745,0.08918748,0.08847635,0.1029074,0.1067212,0.10495265,0.093699925,0.07894847,0.06944292
SPBC106.20,1,0.88260555,0.6045741,0.43039694,0.40223506,0.24646163,0.18640476,NA,0.13617998,NA,0.15656142,0.11774716,0.14949578,0.11321017,NA,NA
SPCC737.06c,1,0.7307124,0.52940995,0.5285618,0.38324907,0.2363117,0.17784885,0.20387085,0.14084294,0.14973351,0.15202612,0.16384068,0.15391581,0.11815723,0.11552099,0.096110515
SPAP11E10.02c,1,1.4711542,1.3579606,0.9254695,0.73258126,0.41394052,0.33458182,0.21313128,0.18651934,NA,0.19884896,0.17235158,0.13593118,NA,NA,NA
SPBC29A10.04,1,1.0659552,1.1418335,0.42984727,0.37599653,0.23394856,0.19307643,0.18625396,0.1439933,NA,0.16143022,0.13867448,0.12214217,0.10886581,NA,NA
SPBC29A10.02,0.99999994,0.7911657,0.6922529,0.74498844,0.6425701,0.39397743,0.39097464,0.26374894,0.3384268,NA,0.26942843,0.25330028,0.3542493,NA,0.33736083,NA
SPBC29A10.01,0.99999994,1.0596355,0.6650914,0.3157083,0.2695236,0.16158974,0.13444108,NA,0.08784896,0.06876548,NA,0.07643954,0.086957105,0.089788415,0.086967945,0.081200704
SPCC622.03c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPCC1620.01c,1,0.7354781,0.765227,0.38315904,NA,0.14607269,NA,0.0990361,0.0788674,NA,NA,0.06359256,NA,NA,NA,NA
SPBC29A10.08,1,0.49754483,0.3938228,0.21790348,0.1491489,0.08084206,0.07119421,0.077022314,0.045206703,0.04003361,NA,0.041847073,0.04276434,0.037002426,0.030537924,0.033104856
SPBC800.12c,0.99999994,1.1907892,0.95187825,0.7133095,0.6487131,0.3185306,0.2616766,0.24086194,0.1742932,0.14603688,NA,0.13506068,0.101905584,0.096648745,0.08812343,0.07346864
SPBC29A10.07,1,0.59826297,0.49624616,0.31664202,0.2742301,0.16015528,0.16090693,0.13563338,0.112103656,0.085087076,0.09838049,0.10828689,0.115706585,0.10207587,0.105913386,0.07079382
SPBC29A10.05,1,0.87421304,0.5728413,0.36242783,0.25514686,0.18148449,0.14828604,0.09344348,0.09372968,0.108005226,0.09154052,0.09823161,0.08040005,0.052144714,0.040746782,0.022901624
SPAC2H10.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPAC2H10.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPBC146.06c,1,0.78354496,0.7856352,0.4154458,0.403538,0.23575959,0.30953747,0.26231617,0.19532391,0.17187111,0.22766408,0.1910002,0.23925126,0.25994074,0.29304716,0.22283919
SPAC23G3.08c,1,1.1847312,0.87493056,0.502688,0.36506462,0.24119842,0.18742178,0.13906221,0.14157766,0.111489564,0.124393985,0.115999706,0.07839309,0.082059875,0.06938644,0.052847996
SPAPJ695.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPAC23G3.07c,1,0.93793124,0.9018514,0.790875,0.7502322,0.43290207,0.4358263,0.39033777,0.29966906,0.26736575,0.2967621,0.3045501,0.4054468,0.39386407,0.42447066,0.3289841
SPCC1020.04c,1,0.4591701,0.41428015,0.27708894,0.23763518,0.16103047,0.13091294,NA,0.082532085,0.082907714,0.08601386,0.08843181,0.07529237,0.06912491,0.051977046,0.047162596
SPAC16C9.03,1,0.32601812,0.32301447,0.2668443,0.2964379,0.20806162,0.2739955,0.23427548,0.20016657,0.17858855,0.20732526,0.20023312,0.18538867,0.17634732,0.15595007,0.14412664
SPBC800.14c,1,1.1658183,0.8627421,0.7600263,0.8072761,0.48498145,0.51488775,0.49927092,0.37827122,0.30303267,0.36308217,0.32560316,0.36719525,0.31948844,0.31584248,0.22782496
SPAC16C9.05,1,0.82484686,0.6185216,0.38007653,0.2651833,0.17938803,0.124784805,0.09836698,0.09652879,0.097228855,0.0974453,0.105134346,0.08164749,0.069012105,0.04915471,0.042556442
SPAPB18E9.01,0.99999994,0.55614203,0.3294108,0.2666518,0.24356312,0.14755392,0.14424115,NA,0.1118487,0.090968385,0.09284779,0.09832705,0.10016251,0.0803671,NA,NA
SPAC16C9.07,1,0.6755074,0.47485992,0.26279444,0.22940494,0.16299674,0.15292093,0.13111486,0.10680716,NA,0.10909113,0.10387652,0.08929782,0.0895765,NA,NA
SPBC146.08c,1,0.41293067,0.43162596,0.45530552,0.34654397,0.23661016,0.28150976,0.24193627,0.1706484,0.15690811,0.14684191,0.16720477,0.21519388,0.17984705,0.17977107,0.17311305
SPBPB2B2.06c,1,0.6562235,4.012706,2.5713465,1.8985138,1.1601958,0.9016728,NA,0.5452115,0.43187103,0.45895082,0.43067193,0.30616233,0.23471838,0.1983677,0.10114256
SPBC28F2.11,1,0.83569777,1.1057011,0.46709457,0.48065808,0.31636134,0.17180677,0.13338265,0.121888205,0.11394518,NA,0.11047269,0.08196879,0.07026427,0.057519756,0.045081526
SPBC28F2.12,1,1.0955858,1.0743073,0.7649422,0.44584563,0.3585547,0.24654888,0.18288332,0.20814008,0.21016496,0.20953189,0.22144817,0.1512831,0.11188294,0.08820238,0.077867806
SPBC28F2.09,1,0.9555662,0.6512814,0.41895175,0.40034327,0.22884913,0.21867359,0.19882882,0.15162978,0.12110243,NA,0.13795881,0.13675013,0.13091329,0.10803667,0.110782176
SPBC28F2.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPAC23G3.05c,1,0.9284477,0.63262534,0.19145702,0.2004742,0.10218481,NA,0.06290469,0.07600939,NA,0.08515439,0.07174194,NA,NA,NA,NA
SPBC146.09c,1,1.0547526,0.9422095,0.5373678,0.52172565,0.2772207,0.2515946,0.23259641,0.17378254,0.16108117,0.17202464,0.17832717,0.16284084,0.1877169,0.14774956,0.15941817
SPBC28F2.03,1,0.78403616,0.5416416,0.4123483,0.42714402,0.20797834,0.21902117,0.15256435,0.12962249,0.1099381,0.108615816,0.107707985,0.11747373,0.10877931,0.09960617,0.07007877
SPBC28F2.02,1,0.3633801,0.25572407,0.15274514,0.12418981,0.10449331,0.115016885,0.084894456,0.090565786,0.091304764,0.09207899,0.10540692,0.0815579,0.09439611,0.07844768,0.0808106
SPCC1020.06c,1,0.8708633,0.80287087,0.72351944,0.42795593,0.27651298,0.20385432,0.14493544,0.08218581,0.079600684,0.09149243,0.090558164,0.07651858,0.07619189,0.06825733,0.0557652
SPAC1786.01c,1,1.1802894,0.98372364,0.56970584,0.32595652,0.2604589,0.23340689,0.18806568,0.13949075,0.13122512,0.12045863,0.13175164,0.1601969,0.13576058,0.11999736,0.09179588
SPCC74.03c,1,1.3553256,0.835649,0.68900806,0.37793782,0.2494429,0.17203118,0.17869608,0.11955955,0.13860978,0.13084047,0.11369462,0.10273959,0.09280018,0.0920164,0.050794467
SPBC17D11.07c,0.99999994,1.2020452,0.8080344,0.5812158,0.46513095,0.25638413,0.21765341,0.17976457,0.15667382,0.12935874,0.15872134,0.14987761,0.12172604,0.14308159,0.12244105,0.1087356
SPBC26H8.03,1,0.6332912,0.40993714,0.17058101,0.12224402,0.08387046,0.06743146,0.058965363,0.049511377,0.051159106,0.059458304,0.05794067,0.06174464,0.06171512,0.053805273,0.03832158
SPBC26H8.01,1,1.1292309,0.5554904,0.53406507,0.7046615,0.5991183,0.5345964,0.21536434,0.27174395,0.2324182,0.21418212,0.19033265,0.21084517,0.18039493,0.15918522,0.16085826
SPCC1020.01c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPBC651.12c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPCC1393.14,1,0.8992355,0.89612055,0.82430494,0.47291112,0.3717549,0.25229058,NA,0.19114323,NA,0.20610519,0.22219253,0.2738489,0.18605053,NA,NA
SPCC1393.13,1,0.41299486,0.3206615,0.19253269,0.13302168,0.11478458,0.07664583,0.054955184,0.0491898,0.065325,0.0630277,0.056105293,0.033774864,0.027085273,0.02471297,0.015738765
SPCC1393.12,1,0.8974069,2.62088,2.6683064,1.0171088,0.4821581,0.39392698,0.43540272,0.405597,0.4076975,0.3951374,0.38009056,0.2833637,0.32672867,0.23489803,0.2777517
SPCC1393.11,1,0.6187734,0.33594894,0.26317188,0.1667039,0.15707311,0.09046468,0.06288907,0.0731621,0.10252954,0.08933741,0.08132472,0.049293194,0.036119234,0.022945818,0.010740816
SPCC584.15c,1,1.0882632,0.57103986,0.31199527,0.21346818,0.15209097,0.106417164,NA,0.09493182,0.093381144,0.08149613,0.08716583,0.08224924,0.05276289,0.04251404,0.0341931
SPCC1393.10,1,0.22770941,0.09272739,0.29027617,0.52054185,0.21355711,0.1438127,0.0871617,0.087321065,0.1129882,NA,0.1232099,0.10549705,0.10332935,0.08157367,0.0715526
SPBC8E4.01c,1,0.17185007,0.16321811,0.28931227,0.76278126,0.82486856,1.3724227,1.0670056,0.9589476,0.8265537,NA,0.6411418,0.2616934,0.21644463,0.13771486,0.08503729
SPBC26H8.10,1,0.3954631,0.3763185,0.26876035,0.27659968,0.17578052,0.19474894,0.1986277,0.16030215,0.13358772,0.19510351,0.17221268,0.15333338,0.15334979,0.13820545,0.11384775
SPBC26H8.12,1,1.3018253,1.0011673,0.77708435,0.61051226,0.3803462,0.3110506,NA,0.22713827,0.20982157,0.26149797,0.21737444,0.2319998,0.23625919,0.19758464,0.19485985
SPBC839.09c,1,0.9354593,0.666918,0.46488437,0.4190387,0.24761136,0.18318397,0.14102094,0.12934501,0.11465269,0.12554277,0.10120661,0.0593904,0.06588193,0.05703758,0.049702246
SPCC74.02c,1,0.82738864,0.67528605,0.4597049,0.34185532,0.22885205,NA,NA,0.108968675,NA,0.12309451,NA,NA,NA,NA,NA
SPCC1393.08,1,1.3504282,0.9779084,1.1001794,0.89309627,0.8630992,0.9858316,0.7598319,0.68230915,0.75117207,0.7200904,0.6717891,0.5376817,0.51701427,0.4685465,0.35925493
SPBC26H8.06,1,0.3590524,0.33398733,0.14615609,0.15431383,0.0919302,0.09919187,0.06908523,0.068115115,0.057841625,NA,0.07641851,0.05902796,0.0688007,0.056485858,0.06749451
SPBC651.11c,1,0.783763,0.55453825,0.3814947,0.30665082,0.20889388,0.14514068,0.13016029,0.11040796,0.09852661,NA,0.11863377,0.10034003,0.100953825,0.08296169,0.08645926
SPCC1393.04,1,0.5524863,0.50109905,0.32458863,0.39062887,0.22827832,0.2364113,NA,0.17384572,0.15786578,0.17565385,0.17556582,0.13537593,0.13309728,0.13564135,0.11767879
SPCC1393.03,1,0.45301172,0.18330298,0.15971336,NA,0.10110093,0.1486095,0.11040199,0.10378762,0.15202181,0.13164665,0.12739456,0.10272849,0.09357004,0.082790285,0.074125625
SPCC1393.05,1,0.72195196,0.6790637,0.5785343,0.55194294,0.32243398,0.3266397,0.33846405,0.275468,0.227694,0.23650457,0.23486298,0.3402944,0.25444487,0.34993002,0.17880575
SPBC685.08,1,0.52400386,0.377084,0.34994715,0.27735925,0.17070067,0.12931311,NA,0.10168834,NA,0.10332689,0.106475405,0.11796062,NA,NA,NA
SPBC685.09,1,0.60437036,0.60885745,0.29679522,0.23049366,0.14327873,0.117069826,NA,0.08678263,NA,0.12711918,0.082543716,0.10575255,NA,NA,NA
SPCC622.01c,1,1.1673877,1.047013,0.7229536,0.53789866,0.35317138,0.24854623,NA,0.17990313,0.15134124,0.15965468,0.121491745,0.07155635,0.067996,0.05862673,0.06313631
SPAC17A5.13,0.99999994,0.4388543,0.34077474,0.2416248,0.1356998,0.11512556,0.07622105,0.040952653,0.04274119,0.040711902,0.05055439,0.0472817,0.034710214,0.023851082,0.020292347,0.013727739
SPAC17A5.12,1,0.7939324,0.68661606,0.4252049,0.34285492,0.21339802,0.19424824,0.14139234,0.12420414,0.11947971,0.124771446,0.11926221,0.07609619,0.07370625,0.0534116,0.052060366
SPAC17A5.11,1,0.79688287,1.2580475,1.0161438,0.8974455,0.5782582,0.47959915,0.41489893,0.3267217,0.3288962,0.2718548,0.30009133,0.26763833,0.24692555,0.22345369,0.14775467
SPAC17A5.10,1,1.2436899,1.2448905,0.78948355,0.3876833,0.2935993,0.1834862,NA,0.14572865,0.18680504,0.16854605,0.16743453,0.10603917,0.085371055,0.062520295,0.054428067
SPAC17A5.16,1,0.64217234,0.55963516,0.32616743,0.3137552,0.22437602,0.2023528,0.16450845,0.14646783,0.13957058,0.15043087,0.12437142,0.081099056,0.085135885,0.061703067,0.06289337
SPAC17A5.14,0.99999994,1.1500307,0.9649321,0.6650683,0.58989155,0.32232082,0.31041276,0.26298594,0.2172281,0.17058508,0.21511899,0.18692616,0.18480228,0.16296487,0.156096,0.16826962
SPAC23G3.02c,0.99999994,0.9501994,1.044483,0.7937747,0.5461148,0.345163,0.38444203,0.3164693,0.27091405,0.26246467,0.24891016,0.24859866,0.23142378,0.22680084,0.21771021,0.21270226
SPAC17A5.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPBC800.10c,1,1.2737168,1.3225876,1.0786438,0.77200973,0.701161,0.45491698,0.25635523,0.26165605,0.34855488,0.30310062,0.27518857,0.16318175,0.14881626,0.145277,0.112508476
SPAC17A5.01,1,0.8835747,0.7163061,0.56705934,0.48804855,0.2992528,0.2845241,0.2775536,0.22263986,0.22937144,0.24283405,0.22911376,0.24013014,0.21021783,0.20076078,0.18069239
SPAC17A5.03,1,0.5166208,0.16434413,0.11166673,0.10851575,0.081945054,0.14729705,0.14857517,0.118228324,0.11499314,0.12627015,0.120470956,0.11613466,0.10868104,0.09354162,0.06540741
SPBC8E4.02c,1,1.5409117,2.097635,1.4004533,1.1845707,0.9166948,0.9827378,1.1075599,1.0259485,0.929766,0.95631945,1.0828162,1.4549549,1.00672,0.7746802,0.7037513
SPAC17A5.06,1,1.0412564,0.9538734,0.6736587,0.52385193,0.30610633,0.29692176,NA,0.22719313,0.19953339,0.24244252,0.20670749,0.22806361,0.23771901,0.1909311,0.19439976
SPAC17A5.08,1,1.0169231,0.8915796,0.50145835,0.39655802,0.21721819,0.17437224,0.1405417,0.118418604,0.0932603,0.107644394,0.11537415,0.12575486,0.096405074,0.0997173,0.08139504
SPCC584.16c,1,0.54911345,1.3212402,0.35077855,0.14666136,0.09056224,0.08110789,0.05031143,0.07102239,0.054211117,0.05775463,0.057368487,0.029033935,0.026469516,0.02063655,0.027369931
SPAC607.05,1,0.9243788,0.5603095,0.392377,0.30000445,0.19583301,0.17331187,0.13669811,0.10852366,0.08801494,0.12939607,0.102042556,0.1130794,0.12588115,0.107739806,0.0814479
SPAC17G8.10c,1,1.5609584,1.1011426,1.1226351,0.6739158,0.46219033,0.39890295,0.3018095,0.24063501,0.2337077,0.3108751,0.24806829,0.20445457,0.19681326,0.18151142,0.17543216
SPAC607.04,0.99999994,0.63066435,0.5743115,0.2372175,0.29523134,0.1349208,0.10424756,NA,0.075058565,NA,NA,0.06532315,0.05882994,0.060740657,0.05749676,NA
SPBC17D11.03c,1,1.5973966,1.0612862,0.938116,0.73064655,0.37672257,0.31722772,0.224662,0.21435727,0.19210441,0.24517918,0.22300114,0.23553166,0.2431734,0.22962743,0.20911507
SPCC584.11c,1,0.7255035,0.42138386,0.25918984,0.1878393,0.13314733,0.111130185,0.07682463,0.091413125,0.08472247,0.08308529,0.07556994,0.0697685,0.053678285,0.046672996,0.04945521
SPCC1183.08c,0.99999994,0.3857787,0.12350554,0.0880831,0.08217437,0.057964392,0.09864595,0.0779207,0.07853949,0.07836206,0.09113758,0.08537653,0.080369115,0.07494248,0.06449734,0.065399416
SPMTR.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPAC29A4.08c,1,0.66180366,0.54478645,0.44577762,0.3379923,0.22425802,0.18861601,0.17808273,0.13655515,0.10758425,0.12180071,0.13616145,0.13705157,0.120320745,0.10950114,0.10278112
SPMTR.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPBC17D11.02c,1,1.1399717,1.0118489,0.70962584,0.47583404,0.28391203,0.25716376,0.23373102,0.18968385,0.16464502,0.18010093,0.19075812,0.21287374,0.18507452,0.15742972,0.15651654
SPMTR.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPBC839.05c,1,0.30519158,0.103025205,0.11215477,0.11699067,0.08198867,0.13078383,0.10238566,0.10799554,0.118968815,0.13424689,0.13276501,0.1184367,0.11100752,0.09081141,0.08003391
SPMTR.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPAC29E6.09,1,1.1417137,1.5409632,0.93415666,0.74064267,0.42024335,0.39469272,0.3059145,0.2503851,0.23967995,0.35352495,0.26376894,0.26200178,0.27755004,0.29800424,0.19410591
SPAC20G4.07c,1,0.85138315,0.61507976,0.3337069,0.23580767,0.14482312,0.1134842,0.06580564,0.057784643,0.044797115,0.04660889,0.049055807,0.035049126,0.040287346,0.04060077,0.029562091
SPAC607.10,1,0.8934172,1.0788254,NA,0.24657266,NA,NA,NA,0.10210199,NA,NA,NA,NA,NA,NA,NA
SPCC1183.09c,1,2.1235363,2.2268147,1.4182839,0.97852343,0.62799704,0.4962771,0.376447,0.31471574,0.3023621,0.41958484,0.29916745,0.19811851,0.21630593,0.17992479,0.18796162
SPBC31F10.17c,1,1.3980013,0.30402976,0.36825714,0.4252912,0.21212351,0.1387878,0.12526406,0.08165546,0.0767561,0.09024505,0.085732654,0.07950192,0.08335117,0.08211724,0.04976084
SPBC26H8.16,1,0.63273954,0.48229712,0.47047678,0.42112646,0.22941019,0.19668601,0.16565968,0.13672589,0.13725054,NA,0.15855944,0.15535255,0.15144251,0.12923251,0.12059409
SPBC839.08c,1,0.52380866,0.4179437,0.2072562,0.15141504,0.102949016,0.091969796,0.07431362,0.054330636,0.044435892,NA,0.05149755,0.04123084,0.05014263,0.03950067,0.03442581
SPBC685.03,1,0.65288883,0.73157203,0.69018644,0.54907924,0.32501674,0.36728793,0.33493194,0.3038406,0.31133464,0.40787154,0.3226752,0.33842272,0.33801022,0.29248637,0.2903371
SPBC685.05,0.99999994,1.0226306,0.74274457,0.6483234,0.4871405,0.30615494,0.22501202,NA,0.15704879,0.15954846,0.22199324,0.13035654,0.14671314,NA,0.15313281,NA
SPBC685.06,1,0.25488815,0.09623314,0.06672906,0.055111483,0.043931708,0.06532151,0.042802867,0.04307317,0.04318973,NA,0.060641438,0.045331467,0.04367961,0.03274323,0.031913824
SPBC685.02,1,0.6376817,0.70306915,0.65585643,0.38955206,0.36409986,0.2040984,0.14515992,0.2021064,0.22736886,0.27596906,0.19760928,0.08119484,0.076373264,NA,0.04722437
SPAC29A4.06c,1,0.6671492,0.6581685,0.42974404,0.32863373,0.20944084,0.1849382,NA,0.14188188,0.13516419,0.1198552,0.14675833,0.123863384,0.13529782,0.11810079,0.08661301
SPAC1786.02,1,0.6606546,0.48269498,0.34631586,0.30799767,0.26191074,0.3527975,0.2144046,0.2312708,0.1480282,0.14857411,0.15367611,0.11245066,0.07664155,0.0403086,0.034146115
SPAC1786.04,1,NA,NA,NA,NA,0.17215095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPAC1786.03,1,0.7668766,0.62032986,0.45616615,0.30952224,0.23194003,0.14922485,0.093840145,0.09686582,0.11986274,0.10335618,0.09991999,0.06021641,0.053579587,0.044521246,0.03781561
SPBC17D11.04c,1,0.53027725,0.5264727,0.36895904,0.33289567,0.20920391,0.18262765,0.16560459,0.1479302,0.11678539,0.1408529,0.1409494,0.119107656,0.12409459,0.09694518,0.10082872
SPBC16C6.13c,1,1.0291995,0.743965,0.4527305,0.359695,0.22727133,0.17554434,0.13371454,0.12981337,0.08869529,0.123899885,0.11887319,0.08615519,0.0886006,0.07562127,0.07626731
SPCC1620.10,0.99999994,0.7586715,0.79974407,0.5081797,NA,0.25432992,0.20805563,0.16041929,0.12930706,0.1386559,NA,0.14935525,0.09738195,0.108082145,0.08652364,0.06828198
SPAC17G8.14c,0.99999994,1.09828,0.76071835,0.4844033,0.38761842,0.23797397,0.20483577,0.20018338,0.17302074,0.1773618,0.1714392,0.19887243,0.17316018,0.1777903,0.14936574,0.13833873
SPBC31F10.15c,0.99999994,0.9996436,0.8086989,0.686309,0.6677643,0.37247884,0.31754658,0.25798482,0.18531841,0.16953048,0.18353221,0.14988153,0.12543006,0.12670489,0.121892914,0.067758955
SPCC1620.11,1,0.94616044,0.73259187,0.38034973,0.28037095,0.17663518,0.1442227,0.116817445,0.09735476,0.07784579,0.09084094,0.09262825,0.07785485,0.08533117,0.050735753,0.07249435
SPCC1620.13,1,0.63833636,0.49715063,0.4548913,0.4633787,0.2739308,0.26693383,0.22887534,0.18589108,0.1465678,0.21734609,0.1759416,0.1799815,0.18700245,0.1883309,0.15058622
SPBC216.05,0.99999994,0.90859205,0.9786935,0.5612311,0.4447112,0.30110806,0.24206972,0.19698521,0.19128893,0.1930423,0.20603172,0.17113717,0.094088614,0.09963553,0.08601013,0.10413089
SPBC216.03,1,1.1882696,1.6080703,1.5006703,0.84759545,0.44726667,0.44679698,0.49291855,0.32328382,0.33468387,0.3046633,0.36066374,0.39415276,0.33517325,0.30550784,0.27440956
SPBPB2B2.07c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPCC1183.04c,1,0.91505635,0.69923127,0.4994538,0.39472294,0.24416777,0.24854308,0.18971883,0.1670961,0.14041404,0.14443836,0.14508323,0.108987644,0.13057616,0.11599932,0.10891855
SPBC216.02,1,0.964202,0.98593897,0.947234,0.82105243,0.6354509,0.5676082,NA,0.5006682,0.6780317,0.49142864,0.59184563,0.63239104,0.5929409,0.74086094,0.33239058
SPAC20G4.04c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPBC16C6.12c,1,0.3135344,0.29307407,0.19655089,0.2545348,0.17828073,0.20158628,0.16847403,0.15286033,0.14243858,0.16857329,0.14735761,0.1383679,0.1349447,0.08781349,0.07270007
SPBC2A9.11c,1,0.5986084,0.544579,0.44354174,0.40053442,0.23634192,0.19370063,NA,0.14820832,0.15428348,0.15706642,0.15628356,0.16964996,0.14254688,0.14799842,0.09764743
SPAC1782.10c,1,0.3147611,0.22828859,0.15698995,0.13994989,0.09523075,0.11853798,0.08937184,0.08607594,0.077933624,0.0885123,0.09110966,0.07239266,0.07003661,0.05694722,0.05616458
SPBC31F10.14c,1,0.719936,0.6219908,0.4277756,0.44649234,0.2570556,0.2737382,0.27343085,0.19850993,0.17045152,0.2063366,0.20282783,0.20674708,0.2203877,0.19108228,0.14829136
